bookID,title,authors,language_code,num_pages,publication_date
33820,Up Country,Nelson DeMille,eng,880,04/01/2003
33821,Wolfsbrut.,Nelson DeMille,ger,470,04/01/2002
33824,The Talbot Odyssey,Nelson DeMille,eng,640,11/02/2000
33832,Night Falls Fast: Understanding Suicide,Kay Redfield Jamison,eng,432,10/10/2000
33833,Before Night Falls,Reinaldo Arenas/Dolores M. Koch,eng,317,6/15/2001
33835,When True Night Falls (The Coldfire Trilogy  #2),C.S. Friedman,eng,560,10/04/2005
33836,Nightfall,Anne Stuart,eng,416,03/01/1995
33837,When Night Falls,Linda  Anderson,eng,436,10/01/2000
33838,Before Night Falls,Keith Gray,eng,74,09/01/2007
33853,Where the Broken Heart Still Beats: The Story of Cynthia Ann Parker,Carolyn Meyer,eng,208,10/15/1992
33868,In Cahootz: Sequel to Hoodwinked,Quentin Carter,eng,243,10/01/2006
33869,Earned Value Project Management,Quentin W. Fleming/Joel M. Koppelman,en-GB,232,6/30/2006
33871,Quintessential Tarantino,Edwin Page,eng,352,10/01/2005
33873,The Foundations of Modern Political Thought: Volume One: The Renaissance,Quentin Skinner,eng,332,2/15/1979
33874,Tara Road,Maeve Binchy,eng,656,03/02/2006
33876,On the Road to Tara,Aljean Harmetz,eng,224,09/01/1996
33880,Selected Stories,Andre Dubus,eng,476,12/04/1995
33883,Broken Vessels,Andre Dubus,eng,195,11/01/1992
33888,In the Bedroom: Seven Stories,Andre Dubus/Todd Field,eng,148,1/29/2002
33896,Thirteen Moons,Charles Frazier,eng,422,10/03/2006
33904,Swimming Upstream: Collaborative Approaches to Watershed Management,Paul A. Sabatier/Will Focht/Mark Lubell/Zev Trachtenberg/Arnold Vedlitz/Marty Matlock,eng,344,4/29/2005
33906,Story of a Girl,Sara Zarr,eng,192,01/10/2007
33914,"Approaches to Teaching Atwood's ""the Handmaid's Tale"" and Other Works (Approaches to Teaching World Literature)",Sharon Rose Wilson/Thomas B. Friedman/Shannon Eileen Hengen,eng,215,01/01/1996
33917,The Namesake,Jhumpa Lahiri,eng,291,09/01/2004
33922,Becoming a Goddess of Inner Poise: Spirituality for the Bridget Jones in All of Us,Donna Freitas,eng,239,09/01/2004
33928,Full House: The Spread of Excellence from Plato to Darwin,Stephen Jay Gould,eng,256,9/16/1997
33929,Eight Little Piggies: Reflections in Natural History,Stephen Jay Gould,eng,480,4/17/1994
33931,Time's Arrow  Time's Cycle: Myth and Metaphor in the Discovery of Geological Time,Stephen Jay Gould,eng,240,01/01/1988
33932,The Hedgehog  the Fox & the Magister's Pox: Mending the Gap Between Science & the Humanities,Stephen Jay Gould,eng,288,3/23/2004
33933,The Panda's Thumb: More Reflections in Natural History,Stephen Jay Gould,eng,343,8/17/1992
33935,Bully for Brontosaurus: Reflections in Natural History,Stephen Jay Gould,eng,544,4/17/1992
33936,Hen's Teeth and Horse's Toes: Further Reflections in Natural History,Stephen Jay Gould,eng,413,4/17/1994
33937,The Richness of Life: The Essential Stephen Jay Gould,Stephen Jay Gould/Paul McGarr/Oliver Sacks/Steven Rose,eng,672,5/17/2007
33938,The Wheel of Life: A Memoir of Living and Dying,Elisabeth Kübler-Ross,eng,288,6/19/1998
33953,Persuasive Communication,James B. Stiff/Paul A. Mongeau,eng,351,10/18/2002
33956,The Spook's Apprentice (The Last Apprentice / Wardstone Chronicles  #1),Joseph Delaney,eng,325,6/30/2005
33957,Spooks: The Haunting of America: The Private Use of Secret Agents,Jim Hougan,eng,478,08/01/1978
33973,No More Bull!: The Mad Cowboy Targets America's Worst Enemy: Our Diet,Howard F. Lyman/Glen Merzer/Joanna Samorow-Merzer/Caldwell B. Esselstyn Jr.,eng,288,9/20/2005
33975,Animal E.R.: Extraordinary Stories Hope Healing from 1 World's Leading Veterinary Hospitals,Vicki Constantine Croke/Vicki Constantine Croke,eng,194,11/01/1999
33978,ER Vets: Life in an Animal Emergency Room,Donna M. Jackson,eng,96,11/28/2005
33992,The 9/11 Commission Report: Final Report of the National Commission on Terrorist Attacks Upon the United States,National Commission on Terrorist Attacks Upon The United States,eng,592,7/22/2004
33993,Citizen Girl,Emma McLaughlin/Nicola Kraus,eng,305,10/04/2005
33999,On the Origin of Species by Means of Natural Selection,Charles Darwin/Michael T. Ghiselin,eng,321,6/23/2006
34002,The Origin of Species/The Voyage of the Beagle,Charles Darwin/Richard Dawkins,eng,1024,10/14/2003
34003,Genetics and the Origin of Species,Theodosius Dobzhansky/Niles Eldredge/Stephen Jay Gould,eng,364,7/22/1982
34014,Organized Crime,Michael D. Lyman/Gary W. Potter,eng,496,07/01/2006
34015,Physics of Fully Ionized Gases,Lyman S. Spitzer Jr.,eng,192,07/07/2006
34016,Criminal Investigation: The Art and the Science,Michael D. Lyman,eng,536,10/19/2004
34050,A Collection of Rudyard Kipling's Just So Stories,Rudyard Kipling/Christopher Corr,eng,128,10/07/2004
34052,Collected Stories,Rudyard Kipling,eng,911,10/20/1994
34053,Just So Stories,Rudyard Kipling,eng,210,08/05/2003
34055,If: A Father's Advice to His Son,Rudyard Kipling/Charles R. Smith Jr.,eng,40,3/27/2007
34067,Much Ado about Nothing,William Shakespeare/Jacky Bratton,eng,284,05/02/1998
34069,Much Ado about Nothing,William Shakespeare/Roma Gill,eng,160,12/02/2004
34080,The Waste Land,T.S. Eliot/Michael North,eng,320,12/01/2000
34081,The Annotated Waste Land with Eliot's Contemporary Prose,T.S. Eliot/Lawrence Rainey,eng,304,8/28/2006
34082,The Waste Land and Other Writings,T.S. Eliot/Mary Karr,eng,272,01/08/2002
34084,The Waste Lands (The Dark Tower  #3),Stephen King/Ned Dameron,eng,422,6/23/2003
34087,Timequake,Kurt Vonnegut Jr.,eng,219,10/17/1997
34153,Climb the Family Tree  Jesse Bear!,Nancy White Carlstrom/Bruce Degen,eng,32,07/01/2004
34154,What a Scare  Jesse Bear,Nancy White Carlstrom/Bruce Degen,eng,32,3/21/2012
34155,Political Philosophy: A Beginners' Guide for Students and Politicians,Adam Swift,eng,240,08/04/2006
34156,Liberals and Communitarians,Stephen Mulhall/Adam Swift,eng,388,05/01/1996
34157,Political Philosophy: A Beginner's Guide for Students and Politicians,Adam Swift,eng,194,10/15/2001
34161,Seven Men and Two Others,Max Beerbohm,eng,288,01/09/2001
34168,Dakota,Matt Braun,eng,306,8/30/2005
34172,El Paso,Matt Braun,eng,256,7/15/1999
34177,The Visual Arts: A History,Hugh Honour/John Fleming,eng,960,12/01/2002
34178,The Visual Arts: A History  Volume 2,Hugh Honour/John Fleming,eng,604,5/27/2005
34179,The Visual Arts: A History,Hugh Honour/John Fleming,eng,936,05/01/2005
34187,The Brooklyn Bridge (Wonders of the World),Elizabeth Mann/Alan Witschonke,eng,46,09/12/2006
34191,John Adams,John Patrick Diggins/Arthur M. Schlesinger Jr.,eng,224,06/11/2003
34199,The I Ching or Book of Changes,Richard Wilhelm/Cary F. Baynes/C.G. Jung,eng,739,6/29/1989
34200,The Complete I Ching: The Definitive Translation,Anonymous/Alfred Huang,eng,539,4/15/2004
34207,I Ching: The Book of Change,Anonymous/John Blofeld,eng,240,08/01/1991
34208,The Everyday I Ching,Sarah Dening,eng,224,1/15/1997
34221,Richard Matheson's Hell House  Book 1,Ian Edginton/Simon Fraser,eng,48,01/11/2005
34222,H.G. Wells' The War of the Worlds (Graphic Novel),Ian Edginton/D'Israeli,eng,70,4/19/2006
34224,New Complete Guide to Sewing,Reader's Digest Association,eng,384,10/24/2002
34227,A Reader's Digest Songbook: Remembering Yesterday's Hits,William L. Simon,eng,12,10/01/1987
34229,Complete Guide to the Bible,Reader's Digest Association,eng,448,8/24/1998
34241,焼きたて!!ジャぱん 1,Takashi Hashiguchi/橋口 たかし,jpn,187,3/18/2002
34247,200 Quilt Blocks: To Mix and Match,Davina Thomas,eng,128,10/01/2005
34251,The Girl in the Glass,Jeffrey Ford,eng,304,8/16/2005
34262,Peter and the Starcatchers (Peter and the Starcatchers  #1),Dave Barry/Ridley Pearson/Greg Call,eng,452,05/01/2006
34264,Peter Pan in Scarlet,Geraldine McCaughrean/Scott M. Fischer,eng,307,10/05/2006
34266,It's All Too Much: An Easy Plan for Living a Richer Life with Less Stuff,Peter Walsh,eng,230,01/01/2007
34268,Peter Pan,J.M. Barrie/Michael Hague,eng,176,10/01/2003
34270,The Callahan Chronicals (Callahan's #1-3),Spider Robinson,eng,416,10/15/1997
34281,The Pinhoe Egg  (Chrestomanci  #6),Diana Wynne Jones,eng,515,10/03/2006
34284,The Chronicles of Chrestomanci  Vol. 1 (Chrestomanci  #1-2),Diana Wynne Jones,eng,598,04/10/2007
34288,The Time of the Ghost,Diana Wynne Jones,eng,291,01/01/1981
34295,Whitethorn Woods,Maeve Binchy,eng,339,03/06/2007
34296,The Builders,Maeve Binchy,eng,87,11/01/2006
34298,Dublin 4,Maeve Binchy,eng,256,05/04/2006
34299,Victoria Line  Central Line,Maeve Binchy,eng,432,07/06/2006
34301,Echoes,Maeve Binchy,eng,496,02/10/1997
34303,Firefly Summer,Maeve Binchy,eng,928,08/03/2006
34307,Aches & Pains,Maeve Binchy/Wendy Shea,eng,99,6/13/2000
34310,The Glass Lake,Maeve Binchy,eng,704,6/29/2005
34312,The Copper Beech,Maeve Binchy,eng,407,06/01/2005
34317,Dr. Jekyll and Mr. Hyde (Bullseye Chillers),Kate McMullan/Paul Van Munching/Glenn Dean/Kate McCullan/Robert Louis Stevenson,eng,96,02/12/1984
34318,Harry Potter and the Sorcerer's Stone (Harry Potter  #1),J.K. Rowling/Mary GrandPré,eng,424,11/12/1999
34319,Code Word Kangaroo (Adam Sharp #6),George E. Stanley/Guy Francis,eng,48,9/28/2004
34320,Operation Spy School (Adam Sharp  #4),George E. Stanley/Guy Francis,eng,44,9/23/2003
34321,The Empty Envelope (A to Z Mysteries  #5),Ron Roy/John Steven Gurney,eng,96,09/09/2009
34324,The School Skeleton (A to Z Mysteries  #19),Ron Roy/John Steven Gurney,eng,96,1/28/2003
34325,Moose Master (Adam Sharp #5),George E. Stanley/Guy Francis,eng,48,4/27/2004
34327,La Biblia de los Critales: Guia definitiva de los cristales (Cuerpo-Mente),Judy Hall,spa,383,01/01/2006
34343,Eva Hesse Drawing,Catherine de Zegher/Elisabeth Sussman,eng,344,12/28/2006
34385,Inferno,Dante Alighieri/Anthony M. Esolen,eng,560,10/25/2005
34407,The Pirates Laffite: The Treacherous World of the Corsairs of the Gulf,William C. Davis,eng,756,05/01/2006
34420,Wither (Wendy Ward  #1),J.G. Passarella,eng,438,03/01/2000
34426,Howl's Moving Castle Film Comic  Vol. 1,Hayao Miyazaki/Diana Wynne Jones,eng,176,08/02/2005
34427,Howl's Moving Castle Picture Book (Howl's Moving Castle Film Comics  #1),Hayao Miyazaki/Diana Wynne Jones,eng,184,09/01/2005
34435,The Theban Plays: Antigone  King Oidipous & Oidipous at Colonus (Focus Classical Library),Sophocles/Ruby Blondell,eng,248,12/01/2001
34436,The Complete Greek Tragedies  Volume 2: Sophocles,Sophocles/David Grene/Richmond Lattimore,eng,472,08/01/1992
34440,Doctor Faustus,Thomas Mann/John E. Woods,eng,535,7/27/1999
34443,Doctor Faustus,Christopher Marlowe/David Wootton,eng,192,3/15/2005
34444,Doctor Faustus,Thomas Mann/T.J. Reed/H.T. Lowe-Porter,eng,580,06/02/1992
34449,The Makioka Sisters,Jun'ichirō Tanizaki/Edward G. Seidensticker,eng,530,9/26/1995
34452,Many Lives  Many Masters: The True Story of a Prominent Psychiatrist  His Young Patient  and the Past Life Therapy That Changed Both Their Lives,Brian L. Weiss,eng,217,03/12/1996
34460,Quicksand,Jun'ichirō Tanizaki/Howard Hibbett,eng,224,6/24/1995
34462,Naomi,Jun'ichirō Tanizaki/Anthony H. Chambers,en-GB,237,04/10/2001
34463,Seven Japanese Tales,Jun'ichirō Tanizaki/Howard Hibbett,eng,298,10/01/1996
34468,A Cat  a Man  and Two Women,Jun'ichirō Tanizaki/Paul McCarthy,eng,164,04/01/1992
34472,The Reed Cutter & Captain Shigemoto's Mother,Jun'ichirō Tanizaki/Anthony H. Chambers,eng,180,6/24/1995
34473,In Praise of Shadows,Jun'ichirō Tanizaki/Edward G. Seidensticker/Thomas J. Harper/Charles Moore,eng,56,12/01/1977
34480,Le chat  son maître et ses deux maîtresses,Jun'ichirō Tanizaki,fre,210,1/23/1997
34484,Small Gods (Discworld  #13),Terry Pratchett,eng,400,08/01/2005
34492,Wintersmith (Discworld  #35; Tiffany Aching  #3),Terry Pratchett,eng,325,10/01/2006
34493,Strata,Terry Pratchett,eng,285,4/22/1988
34495,The Bromeliad Trilogy (Omnibus: Truckers / Diggers / Wings),Terry Pratchett,eng,502,9/30/2003
34497,The Color of Magic (Discworld  #1; Rincewind  #1),Terry Pratchett,eng,228,9/13/2005
34498,The Truth (Discworld  #25; Industrial Revolution  #2),Terry Pratchett,eng,336,2/21/2002
34501,A Hat Full of Sky (Discworld  #32; Tiffany Aching  #2),Terry Pratchett,eng,352,05/05/2005
34503,The Last Hero (Discworld #27; Rincewind #7),Terry Pratchett/Paul Kidby,eng,176,8/20/2002
34504,Wyrd Sisters (Discworld  #6; Witches #2),Terry Pratchett,eng,265,02/06/2001
34505,A Tourist Guide to Lancre,Terry Pratchett/Stephen Briggs/Paul Kidby,eng,32,05/01/1998
34506,The Light Fantastic (Discworld  #2; Rincewind #2),Terry Pratchett,eng,277,02/02/2000
34507,Equal Rites (Discworld  #3; Witches  #1),Terry Pratchett,eng,228,9/13/2005
34508,Interesting Times: The Play,Stephen Briggs/Terry Pratchett,eng,102,07/04/2002
34509,Nanny Ogg's Cookbook,Terry Pratchett/Stephen Briggs/Tina Hannan/Paul Kidby,eng,176,11/01/2001
34510,Moving Pictures (Discworld  #10; Industrial Revolution  #1),Terry Pratchett,eng,396,04/01/2005
34515,Darwin's Watch (The Science of Discworld  #3),Terry Pratchett/Ian Stewart/Jack Cohen,eng,344,08/03/2006
34517,Reaper Man (Discworld  #11; Death  #2),Terry Pratchett,eng,352,04/01/2005
34521,Only You Can Save Mankind (Johnny Maxwell  #1),Terry Pratchett,eng,210,7/25/2006
34523,The Flying Sorcerers: More Comic Tales of Fantasy,Peter Haining/Roald Dahl/Terry Pratchett/Angela Carter/Arthur C. Clarke/Kurt Vonnegut Jr./C.S. Lewis/P.G. Wodehouse/Michael Moorcock/L. Sprague de Camp/Fletcher Pratt/Eric Knight/Mervyn Peake/Piers Anthony/John Collier/Fredric Brown/Nelson S. Bond/Thomas M. Disch/Robert Bloch/Stephen Leacock/John Wyndham/Stanisław Lem/Cordwainer Smith/Robert Sheckley/William F. Nolan/Harry Harrison,eng,383,02/04/1999
34524,Where's My Cow? (Discworld  #34.5),Terry Pratchett/Melvyn Grant,eng,32,10/01/2005
34529,Lords and Ladies (Discworld  #14; Witches #4),Terry Pratchett,eng,400,08/01/2005
34530,Guards! Guards! (Discworld  #8),Terry Pratchett,eng,355,7/31/2001
34532,Hogfather (Discworld  #20; Death  #4),Terry Pratchett,eng,432,10/02/2006
34534,The Amazing Maurice and His Educated Rodents (Discworld  #28),Terry Pratchett,eng,256,11/06/2001
34535,Rincewind the Wizzard,Terry Pratchett,eng,649,01/01/1999
34539,Going Postal (Discworld  #33),Terry Pratchett,eng,377,9/28/2004
34540,The Last Hero: A Discworld Fable (Discworld  #27),Terry Pratchett/Paul Kidby,eng,160,10/18/2001
34541,Carpe Jugulum (Discworld #23; Witches #6),Terry Pratchett,eng,296,09/08/1999
34542,Truckers (Bromeliad Trilogy  #1),Terry Pratchett,eng,261,04/01/2004
34544,X-Statix  Volume 1: Good Omens,Peter Milligan/Mike Allred/Paul Pope,eng,128,01/01/2003
34545,Elliott Erwitt: Snaps,Murray Sayle/Charles Flowers/Elliott Erwitt,en-GB,544,06/01/2003
34548,If Chins Could Kill: Confessions of a B Movie Actor,Bruce Campbell,eng,344,8/24/2002
34558,Real Ultimate Power: The Official Ninja Book,Robert  Hamburger,eng,193,07/01/2004
34570,Team Yankee,Harold Coyle,eng,330,09/01/1988
34578,At Sword's Point (Knights of the Blood  #2),Scott MacMillan/Katherine Kurtz,eng,352,08/01/1994
34596,Treasure of Khan (Dirk Pitt  #19),Clive Cussler/Dirk Cussler,eng,552,11/28/2006
34600,The Treasure Principle: Unlocking the Secret of Joyful Giving,Randy Alcorn,eng,120,10/09/2001
34601,Snow Treasure,Marie McSwigan/Mary Reardon,eng,208,10/05/2006
34605,The Damnation Game,Clive Barker,eng,433,11/05/2002
34607,The Damnation Game,Clive Barker,eng,374,1/13/1989
34612,Texas Hold'em for Dummies,Mark Harlan,eng,267,10/01/2006
34627,Soldiers of Destruction: The SS Death's Head Division  1933-1945,Charles W. Sydnor Jr.,eng,375,5/21/1990
34628,Spy Catcher: The Candid Autobiography of a Senior Intelligence Officer,Peter Maurice Wright/Paul Greengrass,eng,392,7/30/1987
34637,Nobody Loves a Centurion (SPQR  #6),John Maddox Roberts,eng,288,10/10/2003
34641,The Centurion's Empire,Sean McMullen,eng,416,5/15/1999
34646,The Centurions (The Centurions  #1),Damion Hunter,eng,384,11/12/1981
34657,The Heights of Courage: A Tank Leader's War on the Golan,Avigdor Kahalani,eng,234,2/28/1992
34658,Shattered Sword: The Untold Story of the Battle of Midway,Jonathan Parshall/Anthony Tully,eng,612,11/01/2005
34662,Shattered Air: A True Account of Catastrophe and Courage on Yosemite's Half Dome,Bob Madgic/William L. Crary/Adrian Esteban,eng,264,02/06/2007
34663,Shattered Bonds: The Color of Child Welfare,Dorothy Roberts,eng,352,12/25/2002
34672,Shattered Dance,Caitlin Brennan,eng,442,9/26/2006
34678,The Shattered Land (Eberron: The Dreaming Dark  #2),Keith Baker,eng,374,02/07/2006
34687,Koko's Kitten,Francine Patterson/Ronald H. Cohn,eng,32,06/01/1987
34706,13th Directorate,Barry Chubin,eng,0,2/28/1989
34708,The Aviators (Brotherhood of War  #8),W.E.B. Griffin,eng,464,05/01/1989
34760,All I Really Need to Know I Learned in Kindergarten,Robert Fulghum,eng,240,05/04/2004
34762,Legends  Lies  Cherished Myths of World History,Richard Shenkman,eng,320,11/29/2011
34766,Trevayne,Robert Ludlum,en-GB,528,10/07/2004
34768,Trevayne,Jonathan Ryder/Robert Ludlum,en-GB,469,06/01/1986
34771,Red Phoenix,Larry Bond,eng,791,4/25/1995
34783,Boomers  Xers  and Other Strangers: Understanding the Generational Differences that Divide Us,Rick Hicks/Kathy Hicks,eng,384,10/01/1999
34789,The Boomer Bible,R.F. Laird,eng,880,01/10/1991
34816,A Matter of Trust (Justice  #0),Radclyffe,eng,240,02/01/2006
34819,A Matter of Trust: The Case of the Mesmerizing Boss / The Case of the Confirmed Bachelor,Diana Palmer,eng,440,12/27/2005
34833,A Matter Of Trust,Deb Stover,eng,256,01/01/2000
34835,A Matter of Trust,Penny Jordan,eng,224,12/23/1994
34844,Mortal Fear (Mississippi #1),Greg Iles,eng,704,02/01/1998
34845,Mortal Fear,Robin Cook,eng,364,3/23/1989
34852,Murder On The Glitter Box (Steve Allen Mystery #3),Steve Allen,eng,348,01/01/1998
34856,Lonesome Dove,Larry McMurtry,eng,864,11/10/2000
34858,Comanche Moon,Larry McMurtry,eng,752,11/06/1997
34866,Night of the Fox (Dougal Munro and Jack Carter #1),Jack Higgins,eng,352,1/25/2008
34869,Mitla Pass,Leon Uris,eng,495,10/01/1989
34871,The Complete Clive Barker's The Great And Secret Show,Chris Ryall/Gabriel Rodríguez/Clive Barker,eng,136,11/08/2006
34873,The Great And Secret Show (Book of the Art #1),Clive Barker,eng,698,4/26/1990
34881,Star Bright (Star Power  #8),Catherine Hapka,eng,160,4/26/2005
34889,Brown's Star Atlas: Showing All The Bright Stars With Full Instructions How To Find And Use Them For Navigational Purposes And Department Of Trade Examinations.,Brown,eng,317,05/05/2005
34892,Bright Star's Promise,Karen A. Bale,eng,444,07/01/1994
34895,Dragon Quest VIII: Journey of the Cursed King Official Strategy Guide,Dan Birlew,eng,240,11/08/2005
34897,The Dragon Reborn (The Wheel of Time  #3),Robert Jordan,eng,624,9/14/2002
34898,My Father's Dragon (My Father's Dragon  #1),Ruth Stiles Gannett,eng,96,12/27/2005
34899,The Book of the Dragon,Ciruelo Cabral,eng,144,08/01/2005
34901,Must Love Dragons (Immortally Sexy  #2),Stephanie Rowe,eng,342,11/01/2006
34902,Player's Handbook II,David Noonan,eng,221,05/09/2006
34908,Here  There Be Dragons (Chronicles of the Imaginarium Geographica  #1),James A. Owen,eng,326,9/26/2006
34909,The Dragon Doesn't Live Here Anymore: Living Fully  Loving Freely,Alan Cohen,eng,416,08/03/1993
34915,Running with the Demon (Word & Void #1),Terry Brooks,eng,503,7/16/1998
34918,The Voyage of the Jerle Shannara Trilogy (Voyage of the Jerle Shannara  #1-3),Terry Brooks,en-GB,1260,05/01/2005
34921,The Black Unicorn (Magic Kingdom of Landover #2),Terry Brooks,eng,307,08/12/1988
34922,Der Sohn von Shannara,Terry Brooks/Tony Westermayr,ger,224,12/01/2000
34938,First King of Shannara (Shannara Prequel),Terry Brooks,eng,0,3/19/1996
34939,The Best of Lester Del Rey,Lester del Rey/Terry Brooks,eng,320,06/06/2000
34941,The Phantom Menace (Star Wars: Novelizations  #1),Terry Brooks/George Lucas,eng,336,03/02/2000
